Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;
2004 49 1;768;39044920516;2;1;1;0;0;0;0;1;0;0;0;1;1;
2004 49 1;769;39044940361;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;770;39044940186;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;771;39045020842;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;772;39045020503;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;773;39044920529;2;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;774;39044921097;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;775;39044921099;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;776;39044921283;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;777;39044921190;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;778;39044910188;1;1;1;0;1;0;0;0;0;0;0;0;0;
2004 49 1;779;39044912364;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;780;39044921188;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;781;39044921074;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;782;39044921073;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;783;39044921100;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;784;39044920524;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;785;39044912334;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;786;39044921077;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;787;39044910937;1;0;0;1;1;0;0;0;0;0;0;0;0;
2004 49 1;788;39044911130;6;1;0;0;0;0;0;0;1;0;0;0;0;
2004 49 1;789;39045040592;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;790;39045040590;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;791;39044912352;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;792;39044920519;6;1;1;0;0;0;0;0;0;0;0;1;1;
2004 49 1;793;39045040587;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;794;39045040586;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;795;39044910616;2;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;796;39050140139;2;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;797;39045020252;2;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;798;39044920528;2;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;799;39050310023;2;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;800;39050320014;2;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;801;39044910711;2;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;802;39050320012;2;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;803;39044930169;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;804;39044910170;8;1;1;0;1;0;0;1;1;0;0;0;0;
2004 49 1;805;39044940240;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;806;39044912368;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;807;39044950458;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;808;39044912230;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;809;39044910629;17;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;810;39045020854;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;811;39045020849;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;812;39045020855;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;813;39044910230;13;1;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;814;39045020857;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;815;39045020161;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;816;39045020102;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;817;39044910373;17;1;0;0;0;0;0;0;0;0;0;1;0;
2004 49 1;818;39044911099;17;0;0;1;1;0;1;0;0;0;0;0;0;
2004 49 1;819;39044912260;17;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;820;39044910349;17;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;821;39045020080;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;822;39044912303;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;823;39044910323;13;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;824;39045020081;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;825;39045020192;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;826;39044910647;13;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;827;39045020164;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;828;39045020223;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;829;39045020140;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;830;39045020129;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;831;39045030164;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;832;39044920615;13;1;1;0;0;0;0;1;1;0;0;0;0;
2004 49 1;833;39045030311;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;834;39045030076;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;835;39044910194;13;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;836;39045030162;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;837;39044912356;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;838;39044910652;13;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;839;39044912358;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;840;39045120174;13;0;0;0;0;0;0;0;0;1;0;1;0;
2004 49 1;841;39044920513;2;1;1;0;0;0;0;0;0;0;1;0;0;
2004 49 1;842;39044921075;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;843;39044921076;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;844;39044921101;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;845;39044912310;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;846;39044920510;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;847;39044920978;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;848;39044912331;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;849;39044910108;10;1;0;0;1;0;0;0;1;0;0;0;0;
2004 49 1;850;39045030142;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;851;39045050328;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;852;39044920552;7;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;853;39045110280;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;854;39045110313;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;855;39045120175;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;856;39044911531;7;0;0;1;0;0;1;0;0;0;0;0;0;
2004 49 1;857;39044920512;7;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;858;39045210445;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;859;39045210055;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;860;39044910135;10;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;861;39044930882;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;862;39044930239;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;863;39044930100;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;864;39044940481;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;865;39044911055;10;1;1;0;0;0;0;1;0;0;0;1;1;
2004 49 1;866;39044912397;16;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;867;39045210442;16;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;868;39044910931;16;0;0;1;1;0;0;0;0;0;0;0;0;
2004 49 1;869;39044911116;10;1;0;0;0;0;0;0;1;0;0;0;0;
2004 49 1;870;39044912298;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;871;39045030081;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;872;39044911008;13;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;873;39045040224;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;874;39045040222;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;875;39045040158;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;876;39044910641;13;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;877;39044912289;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;878;39044912425;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;879;39045140444;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;880;39045150037;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;881;39044920518;2;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;882;39044912350;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;883;39044940369;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;884;39045020852;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;885;39045020845;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;886;39044910186;1;1;1;0;1;0;0;0;0;0;0;0;0;
2004 49 1;887;39045020841;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;888;39045020859;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;889;39045020196;8;0;0;0;0;0;0;0;0;1;0;1;0;
2004 49 1;890;39044850130;8;1;0;0;1;0;0;1;0;0;0;0;1;
2004 49 1;891;39044950757;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;892;39045020522;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;893;39045020169;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;894;39045020072;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;895;39044850805;8;1;0;0;1;0;0;0;1;0;0;0;0;
2004 49 1;896;39045030602;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;897;39045030150;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;898;39045030163;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;899;39045040135;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;900;39044910130;8;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;901;39045040160;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;902;39044950211;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;903;39044910183;8;1;1;0;1;0;0;0;0;0;0;0;0;
2004 49 1;904;39045040003;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;905;39045210681;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;906;39044910143;8;1;0;0;0;0;0;0;1;0;0;0;0;
2004 49 1;907;39044950210;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;908;39045020860;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;909;39044911027;2;1;1;0;0;0;0;0;0;0;1;0;1;
2004 49 1;910;39045210874;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;911;39045210448;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;912;39044910122;13;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;913;39045210449;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;914;39045210891;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;915;39044920514;2;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;916;39045020224;2;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;917;39050320013;2;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;918;39044910307;2;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;919;39045210447;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;920;39045210850;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;921;39044911094;13;0;0;1;1;0;1;0;0;0;0;0;0;
2004 49 1;922;39045210667;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;923;39045210450;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;924;39044920534;2;1;1;0;0;0;0;0;1;0;0;0;0;
2004 49 1;925;39045020593;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;926;39045020009;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;927;39045020090;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;928;39045030603;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;929;39044911053;1;1;1;0;0;0;0;0;0;0;0;1;1;
2004 49 1;930;39045030318;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;931;39045030312;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;932;39045030316;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;933;39044910009;10;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;934;39044950209;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;935;39050130411;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;936;39050130410;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;937;39044911021;10;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;938;39044912341;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;939;39045040588;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;940;39044911117;10;1;0;0;0;0;0;0;1;0;0;0;0;
2004 49 1;941;39045040589;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;942;39044940479;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;943;39044850134;10;1;1;0;1;0;0;0;0;0;0;0;0;
2004 49 1;944;39050130409;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;945;39045020805;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;946;39050130222;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;947;39045210444;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;948;39044911067;7;1;1;0;0;0;0;1;0;0;0;0;0;
2004 49 1;949;39045210078;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;950;39045210309;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;951;39044910180;7;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;952;39045210446;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;953;39050230051;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;954;39044910623;17;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;955;39045040599;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;956;39045110315;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;957;39044911033;1;1;1;0;0;0;0;0;0;0;1;0;0;
2004 49 1;958;39045120161;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;959;39045210880;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;960;39044910234;10;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;961;39045007664;15;0;0;1;0;0;1;0;0;0;0;0;0;
2004 49 1;962;39044912433;15;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;963;39044910165;10;1;1;0;1;0;0;0;1;0;0;0;0;
2004 49 1;964;39044912312;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;965;39045210225;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;966;39045210274;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;967;39044912276;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;968;39044830723;10;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;969;39044950439;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;970;39045040591;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;971;39044910212;10;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;972;39045210441;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;973;39045020168;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;974;39044911126;8;1;0;0;0;0;0;1;0;0;0;1;0;
2004 49 1;975;39045210440;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;976;39050230009;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;977;39044910624;17;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;978;39045040377;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;979;39045040397;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;980;39045110312;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;981;39044911043;6;1;1;0;0;0;0;0;1;0;0;0;0;
2004 49 1;982;39045120121;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;983;39045210879;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;984;39045210849;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;985;39050220025;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;986;39044850246;2;1;1;0;1;0;0;0;0;0;0;0;0;
2004 49 1;987;39045020082;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;988;39045020136;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;989;39045030604;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;990;39045030598;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;991;39045030317;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;992;39045030313;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;993;39045040223;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;994;39045040159;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;995;39044910622;17;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;996;39045030013;17;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;997;39044950157;17;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;998;39044910213;17;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;999;39045110573;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1000;39045210001;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1001;39044910146;17;1;0;0;1;0;0;0;1;0;0;0;0;
2004 49 1;1002;39050220017;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1003;39044950139;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1004;39044910202;17;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1005;39045210617;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1006;39045040161;9;0;0;0;0;0;0;0;0;1;0;1;0;
2004 49 1;1007;39044910626;17;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;1008;39050130414;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1009;39045020251;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1010;39044907657;13;0;0;1;0;1;0;0;0;0;0;0;0;
2004 49 1;1011;39044910384;13;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1012;39050130412;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1013;39045030499;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1014;39050310018;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1015;39050310021;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1016;39044910630;17;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;1017;39045210318;16;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1018;39045210443;16;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1019;39044940333;16;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1020;39045220034;16;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1021;39044911063;17;1;1;0;0;0;0;0;0;0;1;0;1;
2004 49 1;1022;39044912444;3;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1023;39045020189;3;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1024;39044910168;17;1;0;0;1;0;0;0;1;0;0;0;0;
2004 49 1;1025;39045020514;17;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1026;39044910952;17;0;0;1;1;0;1;0;0;0;0;0;0;
2004 49 1;1027;39044921145;17;1;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1028;39045210111;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1029;39045210552;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1030;39044920846;17;1;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1031;39050130417;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1032;39050130415;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1033;39044912363;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1034;39044910620;17;1;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;1035;39045020275;4;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1036;39050230054;4;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1037;39044920550;17;1;1;0;0;0;0;0;0;0;0;1;1;
