Date;SeqRank;Ident;Paint Color;HPRC1;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;
2004 49 1;713;39044912442;8;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;714;39044810749;8;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;715;39044850299;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;716;39044940483;8;0;0;0;1;0;0;0;0;1;0;0;1;
2004 49 1;717;39044912247;8;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;718;39045030005;8;0;0;0;0;0;0;1;0;0;0;0;0;
2004 49 1;719;39044820078;8;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;720;39044840604;8;0;0;0;0;1;0;0;0;0;0;0;1;
2004 49 1;721;39044820694;8;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;722;39044921037;8;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;723;39044850303;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;724;39044810415;8;0;0;1;0;1;0;0;0;1;0;0;1;
2004 49 1;725;39044921025;8;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;726;39044921023;8;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;727;39044840359;8;0;0;1;1;1;0;0;0;0;1;0;0;
2004 49 1;728;39045040127;6;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;729;39044940959;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;730;39044830394;6;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;731;39044940354;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;732;39045030218;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;733;39044850353;6;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;734;39045040102;6;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;735;39044940353;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;736;39044921404;6;0;0;0;0;0;0;0;1;0;0;0;0;
2004 49 1;737;39044910251;6;0;0;1;0;1;0;0;0;0;1;0;0;
2004 49 1;738;39045030509;6;0;0;0;0;0;0;0;0;0;0;1;1;
2004 49 1;739;39044840542;6;0;0;0;0;1;0;0;0;1;0;0;0;
2004 49 1;740;39044840104;6;0;0;0;1;1;0;0;0;0;0;0;1;
2004 49 1;741;39044840211;6;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;742;39044820793;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;743;39044930860;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;744;39044930876;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;745;39044820753;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;746;39044930874;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;747;39044820572;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;748;39044930863;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;749;39044940491;9;0;0;0;0;0;0;1;0;0;0;0;0;
2004 49 1;750;39044930865;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;751;39044840363;9;0;0;1;1;1;0;0;0;0;1;0;0;
2004 49 1;752;39044930868;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;753;39044930875;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;754;39044930871;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;755;39044830544;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;756;39044930862;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;757;39044940046;9;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;758;39044830404;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;759;39044830551;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;760;39050140114;9;0;0;0;1;0;0;0;0;1;0;0;0;
2004 49 1;761;39044930867;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;762;39044910244;12;0;0;1;0;1;0;0;0;0;1;0;0;
2004 49 1;763;39045030114;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;764;39044910529;12;0;0;0;0;1;0;0;1;0;0;0;0;
2004 49 1;765;39044921197;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;766;39044921292;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;767;39044850300;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;768;39044830525;8;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;769;39044850362;8;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;770;39044930911;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;771;39044810782;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;772;39050140113;1;0;0;0;1;0;0;0;0;1;0;0;0;
2004 49 1;773;39044840004;1;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;774;39044950001;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;775;39044820797;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;776;39044950098;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;777;39045030473;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;778;39044820123;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;779;39044820296;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;780;39044840469;1;0;0;0;1;1;0;0;0;1;1;0;0;
2004 49 1;781;39044940312;1;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;782;39045030475;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;783;39044830630;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;784;39044820241;1;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;785;39045030474;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;786;39044840100;1;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;787;39044940928;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;788;39044740930;7;0;0;0;0;1;0;1;0;0;0;0;0;
2004 49 1;789;39045210004;7;0;0;0;0;0;0;0;0;1;0;0;1;
2004 49 1;790;39044810606;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;791;39044940020;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;792;39044820334;7;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;793;39044820827;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;794;39044950791;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;795;39044840668;7;0;0;0;1;1;0;0;1;0;1;0;1;
2004 49 1;796;39045030470;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;797;39044830550;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;798;39044921429;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;799;39044830219;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;800;39045040339;7;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;801;39044840520;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;802;39045030471;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;803;39044850690;7;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;804;39044820325;7;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;805;39044850691;7;0;0;0;0;1;0;0;0;1;0;0;0;
2004 49 1;806;39045050041;7;0;0;0;1;0;0;0;0;0;0;0;1;
2004 49 1;807;39044840491;8;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;808;39044850295;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;809;39044750981;8;0;0;0;0;1;0;0;0;0;1;0;1;
2004 49 1;810;39044930890;8;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;811;39044850302;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;812;39045007667;8;0;0;0;0;0;1;0;0;1;0;0;0;
2004 49 1;813;39044850361;8;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;814;39044911584;8;0;0;0;1;1;0;1;0;0;1;0;0;
2004 49 1;815;39044940961;8;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;816;39044850304;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;817;39044940195;8;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;818;39044830485;8;0;0;0;0;1;0;0;0;0;1;0;1;
2004 49 1;819;39044850301;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;820;39044950097;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;821;39044840003;8;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;822;39044930922;8;0;0;0;1;0;0;0;0;0;0;0;1;
2004 49 1;823;39044830263;8;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;824;39044830474;8;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;825;39045030514;8;0;0;0;0;0;0;0;0;0;0;1;0;
2004 49 1;826;39044850358;8;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;827;39044921530;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;828;39044840506;8;0;0;0;0;1;0;0;0;1;0;0;0;
2004 49 1;829;39044850296;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;830;39044840245;8;0;0;0;0;1;0;0;0;0;0;0;1;
2004 49 1;831;39044850664;8;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;832;39044850359;8;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;833;39044850626;8;0;0;0;1;1;0;0;0;0;0;0;0;
2004 49 1;834;39050140111;8;0;0;0;1;0;0;0;0;1;0;0;0;
2004 49 1;835;39044850297;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;836;39044850633;8;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;837;39044940904;8;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;838;39044840582;8;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;839;39044840112;8;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;840;39044910533;8;0;0;0;0;1;0;1;1;0;0;0;0;
2004 49 1;841;39044950802;8;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;842;39044850298;8;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;843;39045050134;8;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;844;39044840361;8;0;0;1;1;1;0;0;0;0;1;0;0;
2004 49 1;845;39044940057;8;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;846;39044850615;8;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;847;39045040314;8;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;848;39044912243;4;0;1;0;0;1;0;0;0;0;0;0;0;
2004 49 1;849;39044912457;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;850;39044810009;4;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;851;39044740310;4;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;852;39044912456;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;853;39044820558;4;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;854;39044912271;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;855;39044740300;4;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;856;39044820602;4;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;857;39044921015;4;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;858;39044820019;4;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;859;39044930020;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;860;39044840658;4;0;1;0;0;1;0;1;0;0;0;0;0;
2004 49 1;861;39044940062;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;862;39044830373;4;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;863;39044930614;4;0;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;864;39044840497;4;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;865;39044710240;4;0;0;1;0;0;0;0;0;1;0;0;0;
2004 49 1;866;39044940064;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;867;39044750913;4;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;868;39045220026;14;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;869;39044910260;14;0;0;1;0;1;0;0;0;0;1;0;0;
2004 49 1;870;39045040115;14;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;871;39045030489;14;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;872;39044830648;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;873;39045007666;12;0;1;0;0;0;0;0;0;1;0;0;0;
2004 49 1;874;39044840370;12;0;0;1;1;1;0;0;0;0;1;0;0;
2004 49 1;875;39044921135;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;876;39044921214;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;877;39044921405;12;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;878;39044830287;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;879;39044921206;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;880;39045020795;12;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;881;39044830677;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;882;39044820031;12;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;883;39044830510;12;0;0;0;1;1;0;0;1;0;1;0;0;
2004 49 1;884;39045030605;12;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;885;39045030113;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;886;39044921327;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;887;39044921294;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;888;39044830434;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;889;39044921208;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;890;39044830563;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;891;39050240023;12;0;1;0;1;0;0;1;0;0;0;0;1;
2004 49 1;892;39044850289;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;893;39044840593;6;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;894;39045040103;6;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;895;39044850290;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;896;39044940355;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;897;39045020769;6;0;0;0;0;0;0;0;0;1;0;0;1;
2004 49 1;898;39044840577;6;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;899;39044850291;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;900;39044840434;6;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;901;39045040104;6;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;902;39044830528;6;0;0;0;1;1;0;0;0;0;0;0;0;
2004 49 1;903;39044850294;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;904;39044840586;6;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;905;39044940356;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;906;39044940134;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;907;39044820407;6;0;0;1;0;1;0;0;0;1;0;0;1;
2004 49 1;908;39045210595;6;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;909;39044840536;6;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;910;39045210159;6;0;0;0;0;0;0;0;0;0;0;1;0;
2004 49 1;911;39044850349;6;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;912;39044810661;2;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;913;39050230060;2;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;914;39044850283;2;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;915;39045040426;2;0;0;0;1;0;0;1;1;0;0;0;1;
2004 49 1;916;39044750320;2;0;0;1;0;1;0;0;0;1;1;0;1;
2004 49 1;917;39044921305;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;918;39044921317;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;919;39044921321;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;920;39045030117;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;921;39044830435;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;922;39044921290;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;923;39044921325;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;924;39044910246;12;0;0;1;0;1;0;0;0;0;1;0;0;
2004 49 1;925;39044921212;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;926;39044830501;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;927;39045030116;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;928;39044850275;2;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;929;39044910103;2;0;0;0;0;1;0;0;0;1;0;0;0;
2004 49 1;930;39045030146;2;0;0;0;1;0;0;0;1;0;0;0;1;
2004 49 1;931;39044850277;2;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;932;39044840637;2;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;933;39044840509;2;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;934;39045040143;2;0;0;0;0;0;0;1;0;0;0;0;0;
2004 49 1;935;39044840606;2;0;0;0;0;1;0;0;0;0;0;0;1;
2004 49 1;936;39044840262;2;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;937;39050230062;2;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;938;39044840471;2;0;0;0;1;1;0;0;0;1;1;0;1;
2004 49 1;939;39045140309;2;0;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;940;39044850278;2;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;941;39044850677;2;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;942;39045220100;2;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;943;39044850519;2;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;944;39044850345;2;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;945;39044840661;2;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;946;39045030655;2;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;947;39045110302;2;0;0;0;1;0;0;0;1;0;0;0;1;
2004 49 1;948;39044820393;15;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;949;39044820350;15;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;950;39044741233;15;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;951;39044850368;15;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;952;39044730408;15;0;0;1;0;1;0;0;0;0;0;0;0;
2004 49 1;953;39044740968;15;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;954;39044912253;15;0;0;0;0;1;0;0;0;1;0;0;0;
2004 49 1;955;39044830262;15;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;956;39044830225;15;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;957;39044921436;15;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;958;39044830014;15;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;959;39044820664;15;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;960;39044830178;15;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;961;39044830229;15;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;962;39044840607;15;0;0;0;1;1;0;0;0;1;0;0;0;
2004 49 1;963;39044830583;15;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;964;39044840021;15;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;965;39044840343;15;0;0;1;1;1;0;0;0;0;0;0;1;
2004 49 1;966;39044950441;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;967;39044850606;4;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;968;39045030545;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;969;39044750324;4;0;0;1;0;1;0;0;0;0;0;0;0;
2004 49 1;970;39045030195;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;971;39045040165;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;972;39045210245;4;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;973;39044810461;4;0;0;0;1;1;0;0;0;0;0;0;0;
2004 49 1;974;39045210021;4;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;975;39044850605;4;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;976;39044830249;4;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;977;39044740696;4;0;0;0;0;1;0;1;0;0;1;0;0;
2004 49 1;978;39044940913;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;979;39044940375;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;980;39044830595;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;981;39045020083;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;982;39045030483;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;983;39044840362;9;0;0;1;1;1;0;0;0;0;1;0;0;
2004 49 1;984;39045030484;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;985;39044830505;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;986;39045030482;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;987;39044840645;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;988;39045020003;9;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;989;39045030387;9;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;990;39044840574;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;991;39045210267;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;992;39044810610;9;0;0;0;1;1;0;0;0;0;0;0;1;
2004 49 1;993;39044820295;9;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;994;39045220107;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;995;39050230050;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;996;39044940996;9;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;997;39044830562;9;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;998;39045030523;15;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;999;39044840340;15;0;0;1;1;1;0;0;0;0;0;0;1;
2004 49 1;1000;39044830584;15;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1001;39044850367;15;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;1002;39044921209;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1003;39044830012;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1004;39044921300;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1005;39045030115;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1006;39044910242;12;0;0;1;0;1;0;0;0;0;1;0;0;
2004 49 1;1007;39045140249;12;0;0;0;1;0;0;1;0;0;0;0;0;
2004 49 1;1008;39044830565;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1009;39044921311;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1010;39044850327;12;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;1011;39044921211;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1012;39044921324;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1013;39045040069;12;0;1;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1014;39044840580;12;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1015;39044921320;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1016;39044921409;12;0;0;0;1;0;0;0;1;0;0;0;1;
2004 49 1;1017;39044850456;12;0;0;1;0;1;0;0;0;0;0;0;0;
2004 49 1;1018;39044921319;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1019;39044830371;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1020;39045040117;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1021;39044840609;12;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1022;39044850313;11;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1023;39044850685;11;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1024;39044930272;11;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1025;39050140116;11;0;0;0;1;0;0;0;0;1;0;0;0;
2004 49 1;1026;39044850312;11;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1027;39045040125;11;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1028;39044940380;11;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1029;39044850676;11;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1030;39045030511;11;0;0;0;0;0;0;0;0;0;0;1;0;
2004 49 1;1031;39044850196;11;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1032;39045210011;11;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1033;39044850441;11;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1034;39044940178;11;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1035;39044840306;11;0;0;1;1;1;0;0;0;0;0;0;1;
2004 49 1;1036;39044940180;11;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1037;39045030487;11;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1038;39044850510;11;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1039;39044820378;11;0;1;1;0;0;0;0;0;1;0;0;1;
2004 49 1;1040;39045030488;11;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1041;39045030486;11;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1042;39045030124;2;0;0;0;0;0;0;1;1;0;0;0;1;
2004 49 1;1043;39044850279;2;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1044;39044912264;2;0;0;0;1;1;0;0;1;0;1;0;0;
2004 49 1;1045;39044850276;2;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1046;39045040095;13;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1047;39044810580;13;0;0;0;0;1;0;0;0;1;0;0;0;
2004 49 1;1048;39044940152;13;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1049;39045040098;13;0;1;0;0;0;0;0;0;0;0;0;1;
