Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;HPRC6;HPRC7;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;
2004 49 2;762;24044920519;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;763;24044920716;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;764;24045040256;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;765;24044911008;7;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;
2004 49 2;766;24044930382;7;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 2;767;24045120096;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 2;768;24044921386;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;769;24044930413;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;770;24044920383;7;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 2;771;24044920510;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;772;24044920759;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;773;24045040110;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;774;24044920474;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;775;24044920525;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;776;24044921300;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;777;24044850235;3;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;
2004 49 2;778;24044920790;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;779;24044911040;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;780;24045150009;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;781;24044921184;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;782;24045040083;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;783;24044920459;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;784;24044920702;11;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 2;785;24044921079;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;786;24044920511;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;787;24045040103;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;788;24044921190;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;789;24044921370;6;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;
2004 49 2;790;24044921104;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;791;24045040082;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;792;24044920930;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;793;24044920735;11;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
2004 49 2;794;24044920907;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;795;24044920954;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;796;24045040096;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;797;24044921194;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;798;24045040260;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;799;24044920949;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;800;24044920513;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;801;24044930212;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;802;24044920904;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;803;24044921303;11;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 49 2;804;24044920918;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;805;24044921177;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;806;24045040081;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;807;24044921094;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;808;24044921372;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;809;24044921137;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;810;24044920426;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;811;24045040264;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;812;24044921224;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;813;24045040080;15;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;814;24044920721;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;815;24044920750;8;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;816;24044921056;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;817;24044910739;15;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;
2004 49 2;818;24044921326;14;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;819;24044921371;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;820;24044920476;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;821;24045050072;14;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;822;24044920481;14;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;823;24045040261;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;824;24043630008;3;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;
2004 49 2;825;24044920509;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 2;826;24044920711;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;827;24044911038;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;828;24044920766;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;829;24044921368;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;830;24044921182;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;831;24045040104;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;832;24044920445;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;833;24044920516;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;834;24050120159;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;835;24044930189;4;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;836;24045040265;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;837;24044920691;4;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;838;24044921116;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;839;24044920777;6;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;
2004 49 2;840;24044930461;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;841;24044921208;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;842;24044920850;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;843;24044921130;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;844;24044911334;6;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;845;24044921327;6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;846;24044920986;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;847;24044921136;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;848;24044920853;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;849;24045040258;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;850;24045040088;15;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;851;24044921009;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;852;24044921273;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;853;24044921120;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;854;24044920851;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;855;24044910936;15;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;0;0;
2004 49 2;856;24044921063;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;857;24044921349;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;858;24044920411;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;859;24044921050;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;860;24045040089;8;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;861;24044920430;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;862;24045040263;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;863;24044921097;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;864;24045040101;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;865;24044920451;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;866;24044920894;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;867;24044921315;9;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;868;24045050140;9;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;869;24044920473;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;870;24044920384;9;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 2;871;24044930400;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;872;24045050150;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;873;24045040259;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;874;24044921087;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;875;24044920917;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;876;24045040105;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;877;24044920523;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;878;24044921296;11;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 2;879;24044920909;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;880;24045050141;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;881;24044921073;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;882;24044921321;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;883;24044930371;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;884;24044850214;3;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;
2004 49 2;885;24044921295;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;886;24045040116;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;887;24044920746;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;888;24045050124;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;889;24044930418;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;890;24044911042;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;891;24044920749;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;892;24044850218;3;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1;
2004 49 2;893;24045150037;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;894;24044921013;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;895;24044921216;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;896;24045050093;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;897;24044911068;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;898;24045210091;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;899;24044940047;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;900;24045050063;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;901;24044920507;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;902;24044920469;3;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 2;903;24044920705;3;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;
2004 49 2;904;24044911065;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;905;24044920763;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;906;24044921021;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;907;24044920865;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;908;24045220140;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;909;24045050135;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;910;24044921019;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;911;24044920993;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;912;24044921346;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 49 2;913;24045050147;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;914;24045040257;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;915;24044930398;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;916;24044920495;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;917;24044911071;9;0;0;1;1;1;0;0;1;0;1;0;1;1;1;0;0;0;1;
2004 49 2;918;24044930101;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;919;24045210099;9;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;920;24044920450;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;921;24044921107;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;922;24045040084;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;923;24044920484;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;924;24045040156;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;925;24044920933;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;926;24044920499;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;927;24045050145;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;928;24044920699;11;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 2;929;24044920925;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;930;24044921265;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;931;24044920466;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;932;24045040086;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;933;24044920449;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;934;24044920514;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;935;24045110077;13;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;936;24044940070;13;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;937;24045140118;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;938;24044920845;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;939;24044920991;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;940;24044921283;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;941;24044920852;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;942;24045050134;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;943;24044921131;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;944;24044921219;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;945;24044921271;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;946;24044921112;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;947;24045040192;12;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;948;24044920506;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;949;24044921024;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;950;24044930112;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;951;24045050137;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;952;24044920860;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;953;24044920989;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;954;24044920994;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;955;24044930341;10;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;956;24045140099;10;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;957;24044920438;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;958;24044921391;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;959;24044910734;10;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;
2004 49 2;960;24044921111;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;961;24044930464;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;962;24044921221;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;963;24045050088;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;964;24044940068;15;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;965;24044921114;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;966;24044920758;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;967;24044921027;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;968;24044920814;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;969;24044921392;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;970;24044921377;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;971;24050120168;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;972;24044920626;3;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 2;973;24044911366;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;974;24045110068;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;975;24044921030;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;976;24044921231;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;977;24045220058;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 2;978;24044920936;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;979;24045050159;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;980;24044920965;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;981;24044921254;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;982;24044920465;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;983;24044910732;11;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;
2004 49 2;984;24044920073;11;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;985;24044920920;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;986;24044920741;10;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 2;987;24044920442;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;988;24044920725;10;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 2;989;24044920701;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;990;24044920489;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;991;24044921345;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;992;24044930339;10;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;993;24044921222;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;994;24044920846;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;995;24044920995;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;996;24044921305;4;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 49 2;997;24045110073;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;998;24045040077;10;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;999;24044920444;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1000;24045050176;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1001;24044920441;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1002;24044920440;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1003;24044910990;10;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;1004;24044920435;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1005;24044921335;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1006;24044920436;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1007;24045050138;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1008;24044920944;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1009;24044930449;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1010;24050120118;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1011;24044840186;15;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;
2004 49 2;1012;24045110047;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1013;24044911017;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;1014;24044910999;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1015;24045050128;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1016;24045130058;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1017;24044920502;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1018;24044920748;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1019;24044921396;11;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1020;24044921344;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1021;24044920707;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1022;24044910948;12;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;
